# TF -> transcription-unit attribution, derived from EcoCyc 30.0
# regulation.dat (Transcription-Factor-Binding) + dnabindsites.dat + transunits.dat.
# Regenerate: scripts/build_tf_tu_reattribution.py
# A TF listed here acts on THIS transcription unit; the model's cistron-content
# rule must not place it on a sibling TU of the same operon that is absent here.
tf_id	ecocyc_regulator	transcription_unit	gene
PD04418	PD04418	TU00190	EG11434
PD04418	PD04418	TU00190	EG11435
PD04418	PD04418	TU00190	EG11599
PD04418	PD04418	TU00209	EG11221
PD04418	PD04418	TU00215	EG10278
PD04418	PD04418	TU00215	EG10279
PD04418	PD04418	TU00233	EG11703
PD04418	PD04418	TU00233	EG11704
PD04418	PD04418	TU102	EG10035
PD04418	PD04418	TU794	EG11325
PHOB-MONOMER	PHOB-MONOMER	TU0-5982	EG11046
PHOB-MONOMER	PHOB-MONOMER	TU0-5982	EG11047
PHOB-MONOMER	PHOB-MONOMER	TU0-5982	EG11048
PHOB-MONOMER	PHOB-MONOMER	TU0-5982	EG11049
PHOB-MONOMER	PHOB-MONOMER	TU0-5982	EG11050
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1141	EG10787
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1143	EG11784
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-12993	G6331
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-12999	G6339
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-12999	G6340
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-12999	G6341
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-12999	G6342
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-12999	G6343
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-12999	G6344
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13000	G6345
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13000	G6346
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13156	G6600
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13172	EG11393
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13209	G0-16737
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13209	G6643
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13209	G6644
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13210	EG10036
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13210	EG11822
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13210	EG12431
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13210	G6645
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13210	G6646
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13220	G6668
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13559	EG12069
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13651	EG10650
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13674	EG10522
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13853	G36
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-13968	EG12249
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1421	EG11636
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1461	EG20044
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-14736	EG11544
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-14736	G0-16680
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1603	G6347
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1962	EG20080
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1962	G0-8601
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1962	G7542
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1962	G7543
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1962	G7544
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-1962	G7545
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3161	EG10173
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3161	EG10174
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3162	EG10173
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3162	EG10174
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3645	G6517
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3645	G6518
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3645	G6519
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3645	G6520
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3645	G6521
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3645	G6522
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-3645	G6523
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-4187	EG11530
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-4187	G0-9384
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-4201	EG10427
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-4201	EG10761
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-4201	EG12424
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-42454	EG10050
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-42483	EG50004
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-42499	EG10356
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-42499	EG10358
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-42509	EG10979
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-42509	EG10980
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45171	EG10468
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45171	EG10469
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45171	EG10470
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45171	EG10471
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45171	EG10472
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45171	EG10473
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45254	EG10024
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45254	EG10025
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45265	EG10049
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45265	EG11379
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45265	EG11380
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45265	G0-10588
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45268	EG12243
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-45268	EG50009
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-4901	EG11544
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-4901	G0-16680
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-5321	G7212
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-5321	G7213
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-6563	EG10976
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-6564	EG10976
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-6634	EG10024
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-6634	EG10025
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-8517	G0-8871
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-8579	G7745
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-8742	EG11786
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-8793	G6105
PHOSPHO-ARCA	PHOSPHO-ARCA	TU0-8813	EG11124
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00001	EG10022
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00001	EG10023
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00001	EG10026
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00022	EG10325
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00030	EG10391
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00030	EG10392
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00030	EG10393
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00064	EG10953
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00065	EG10976
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00069	EG11061
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00080	EG10280
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00097	EG10049
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00097	EG11379
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00097	EG11380
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00097	G0-10588
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00100	EG10173
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00100	EG10174
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00101	EG10178
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00101	EG10179
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00101	EG10180
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00101	EG10181
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00101	EG10182
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00103	EG10979
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00103	EG10980
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00103	EG10981
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00103	EG10982
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00103	G0-17009
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00104	EG10356
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00105	EG10358
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00106	EG10402
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00107	EG10489
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00108	EG10576
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00115	EG10109
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00115	EG10110
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00115	EG10111
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00116	EG10112
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00158	EG10649
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00159	EG10357
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00169	EG12414
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00169	EG12415
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00169	EG12416
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00169	EG12417
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00169	EG12419
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00169	G7128
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00208	EG11313
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00213	EG11402
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00213	EG12127
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00215	EG10278
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00215	EG10279
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00222	EG10674
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00222	EG10675
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00222	EG10676
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00222	EG10677
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00222	EG10678
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00247	EG11557
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00247	EG11558
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00247	EG11559
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00247	EG11560
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00247	EG11561
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00247	EG12608
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00254	EG10012
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00254	EG11405
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00288	EG10468
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00288	EG10469
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00288	EG10470
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00288	EG10471
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00288	EG10472
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00288	EG10473
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00289	EG11799
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00289	EG11800
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00289	EG11801
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00289	EG11802
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00289	EG11803
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00289	EG11804
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00289	EG11805
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00289	G7554
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00302	EG10153
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00302	EG10154
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG11773
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG11774
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12082
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12083
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12084
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12086
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12087
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12088
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12089
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12090
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12091
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12092
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00310	EG12093
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10865
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10866
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10867
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10877
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10882
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10883
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10887
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10902
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10909
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10916
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00347	EG10918
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00369	EG11369
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00369	EG11370
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00377	EG10701
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00377	EG11258
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00378	EG10701
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00378	EG11258
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00385	EG10027
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00442	EG10510
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00467	EG10131
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00467	EG10132
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00523	EG10543
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	EG10931
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	EG10932
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	EG10933
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	EG10934
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	EG10979
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	EG10980
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	EG10981
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	EG10982
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	G0-17009
PHOSPHO-ARCA	PHOSPHO-ARCA	TU00524	G6388
PHOSPHO-ARCA	PHOSPHO-ARCA	TU102	EG10035
PHOSPHO-ARCA	PHOSPHO-ARCA	TU164	EG11961
PHOSPHO-ARCA	PHOSPHO-ARCA	TU164	EG11962
PHOSPHO-ARCA	PHOSPHO-ARCA	TU164	EG11963
PHOSPHO-ARCA	PHOSPHO-ARCA	TU358	EG10173
PHOSPHO-ARCA	PHOSPHO-ARCA	TU358	EG10174
PHOSPHO-ARCA	PHOSPHO-ARCA	TU544	G6660
PHOSPHO-ARCA	PHOSPHO-ARCA	TU586	EG12243
PHOSPHO-ARCA	PHOSPHO-ARCA	TU586	EG50009
PHOSPHO-ARCA	PHOSPHO-ARCA	TU68	EG20253
PHOSPHO-ARCA	PHOSPHO-ARCA	TU787	EG11738
PHOSPHO-ARCA	PHOSPHO-ARCA	TU794	EG11325
PHOSPHO-ARCA	PHOSPHO-ARCA	TU796	EG12316
PHOSPHO-ATOC	PHOSPHO-ATOC	TU00114	EG11669
PHOSPHO-ATOC	PHOSPHO-ATOC	TU00114	EG11670
PHOSPHO-ATOC	PHOSPHO-ATOC	TU00114	EG11671
PHOSPHO-ATOC	PHOSPHO-ATOC	TU00114	EG11672
PHOSPHO-BAER	PHOSPHO-BAER	TU-8381	G6939
PHOSPHO-BAER	PHOSPHO-BAER	TU-8381	SPY-TERMINATOR
PHOSPHO-BAER	PHOSPHO-BAER	TU-8382	EG11241
PHOSPHO-BAER	PHOSPHO-BAER	TU0-14793	EG10014
PHOSPHO-BAER	PHOSPHO-BAER	TU0-7881	EG11617
PHOSPHO-BAER	PHOSPHO-BAER	TU0-7881	EG11618
PHOSPHO-BAER	PHOSPHO-BAER	TU0-7881	EG12136
PHOSPHO-BAER	PHOSPHO-BAER	TU0-7881	G7113
PHOSPHO-BAER	PHOSPHO-BAER	TU0-7881	G7114
PHOSPHO-BAER	PHOSPHO-BAER	TU0-7881	G7115
PHOSPHO-BASR	PHOSPHO-BASR	TU-8387	EG12658
PHOSPHO-BASR	PHOSPHO-BASR	TU-8387	G7575
PHOSPHO-BASR	PHOSPHO-BASR	TU0-12943	EG10439
PHOSPHO-BASR	PHOSPHO-BASR	TU0-12943	EG12429
PHOSPHO-BASR	PHOSPHO-BASR	TU0-13569	G0-10460
PHOSPHO-BASR	PHOSPHO-BASR	TU0-13569	G7166
PHOSPHO-BASR	PHOSPHO-BASR	TU0-13569	G7167
PHOSPHO-BASR	PHOSPHO-BASR	TU0-13569	G7168
PHOSPHO-BASR	PHOSPHO-BASR	TU0-13569	G7169
PHOSPHO-BASR	PHOSPHO-BASR	TU0-13569	G7170
PHOSPHO-BASR	PHOSPHO-BASR	TU0-13569	G7171
PHOSPHO-BASR	PHOSPHO-BASR	TU0-14013	EG11693
PHOSPHO-BASR	PHOSPHO-BASR	TU0-14345	EG11613
PHOSPHO-BASR	PHOSPHO-BASR	TU0-36442	EG10224
PHOSPHO-BASR	PHOSPHO-BASR	TU0-42498	EG11266
PHOSPHO-BASR	PHOSPHO-BASR	TU0-45257	G6543
PHOSPHO-BASR	PHOSPHO-BASR	TU0-45257	G6544
PHOSPHO-BASR	PHOSPHO-BASR	TU0-45257	G6545
PHOSPHO-BASR	PHOSPHO-BASR	TU0-45257	G6546
PHOSPHO-BASR	PHOSPHO-BASR	TU0-6981	G6825
PHOSPHO-BASR	PHOSPHO-BASR	TU0-7781	G7667
PHOSPHO-BASR	PHOSPHO-BASR	TU00030	EG10391
PHOSPHO-BASR	PHOSPHO-BASR	TU00030	EG10392
PHOSPHO-BASR	PHOSPHO-BASR	TU00030	EG10393
PHOSPHO-BASR	PHOSPHO-BASR	TU00392	G6543
PHOSPHO-BASR	PHOSPHO-BASR	TU00392	G6544
PHOSPHO-BASR	PHOSPHO-BASR	TU00392	G6545
PHOSPHO-BASR	PHOSPHO-BASR	TU00392	G6546
PHOSPHO-BASR	PHOSPHO-BASR	TU00410	EG10309
PHOSPHO-BASR	PHOSPHO-BASR	TU355	EG10801
PHOSPHO-CREB	PHOSPHO-CREB	TU0-13837	EG10687
PHOSPHO-CREB	PHOSPHO-CREB	TU0-13837	EG12633
PHOSPHO-CREB	PHOSPHO-CREB	TU0-13837	G7578
PHOSPHO-CREB	PHOSPHO-CREB	TU0-13837	G7579
PHOSPHO-CREB	PHOSPHO-CREB	TU0-13837	G7580
PHOSPHO-CREB	PHOSPHO-CREB	TU0-14026	EG11726
PHOSPHO-CREB	PHOSPHO-CREB	TU0-14644	EG11797
PHOSPHO-CREB	PHOSPHO-CREB	TU0-14683	EG10145
PHOSPHO-CREB	PHOSPHO-CREB	TU0-42468	EG11714
PHOSPHO-CREB	PHOSPHO-CREB	TU0-42470	EG10829
PHOSPHO-CREB	PHOSPHO-CREB	TU0-8301	EG10027
PHOSPHO-CREB	PHOSPHO-CREB	TU0-8301	EG20173
PHOSPHO-CREB	PHOSPHO-CREB	TU00038	EG10554
PHOSPHO-CREB	PHOSPHO-CREB	TU00038	EG10555
PHOSPHO-CREB	PHOSPHO-CREB	TU00038	EG10556
PHOSPHO-CREB	PHOSPHO-CREB	TU00038	G0-17082
PHOSPHO-DCUR	CPLX0-7721	TU0-1461	EG20044
PHOSPHO-DCUR	CPLX0-7721	TU0-14751	G6345
PHOSPHO-DCUR	CPLX0-7721	TU0-14751	G6346
PHOSPHO-DCUR	CPLX0-7721	TU0-45225	EG10330
PHOSPHO-DCUR	CPLX0-7721	TU0-45225	EG10331
PHOSPHO-DCUR	CPLX0-7721	TU0-45225	EG10332
PHOSPHO-DCUR	CPLX0-7721	TU0-45225	EG10333
PHOSPHO-DCUR	CPLX0-7721	TU0-4562	EG10006
PHOSPHO-DCUR	CPLX0-7721	TU0-4562	EG10357
PHOSPHO-DCUR	CPLX0-7721	TU0-6021	EG10095
PHOSPHO-DCUR	CPLX0-7721	TU0-6021	EG11225
PHOSPHO-DCUR	CPLX0-7721	TU0-6021	G0-17100
PHOSPHO-DCUR	CPLX0-7721	TU00023	EG10330
PHOSPHO-DCUR	CPLX0-7721	TU00023	EG10331
PHOSPHO-DCUR	CPLX0-7721	TU00023	EG10332
PHOSPHO-DCUR	CPLX0-7721	TU00023	EG10333
PHOSPHO-DCUR	CPLX0-7721	TU00141	EG10688
PHOSPHO-DCUR	CPLX0-7721	TU00160	EG10095
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-12999	G6339
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-12999	G6340
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-12999	G6341
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-12999	G6342
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-12999	G6343
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-12999	G6344
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-13000	G6345
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-13000	G6346
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-14745	EG10576
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-14749	EG12738
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-14750	G6339
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-14750	G6340
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-14750	G6341
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-14750	G6342
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-14750	G6343
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-14750	G6344
PHOSPHO-DPIA	PHOSPHO-DPIA	TU0-8479	EG10050
PHOSPHO-DPIA	PHOSPHO-DPIA	TU00108	EG10576
PHOSPHO-DPIA	PHOSPHO-DPIA	TU00150	EG12738
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-14545	G6789
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-14545	G6790
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-3101	EG13283
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-3101	G7233
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-5682	EG11544
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-5682	EG12240
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-5682	EG12241
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-5682	G0-16680
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7541	EG11609
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7541	EG11610
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7541	G0-17027
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7561	EG11609
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7561	EG11610
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7561	G0-17027
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7741	G6791
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7744	G7120
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7744	G7121
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7744	G7122
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7745	G7237
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7746	G7234
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7746	G7235
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7746	G7236
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7746	G7237
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-7746	G7238
PHOSPHO-EVGA	PHOSPHO-EVGA	TU0-8021	EG10014
PHOSPHO-HYDG	PHOSPHO-HYDG	TU0-45291	EG11005
PHOSPHO-HYDG	PHOSPHO-HYDG	TU0-45291	EG11006
PHOSPHO-HYDG	PHOSPHO-HYDG	TU782	EG11918
PHOSPHO-HYDG	PHOSPHO-HYDG	TU783	EG10008
PHOSPHO-HYDG	PHOSPHO-HYDG	TU783	EG10482
PHOSPHO-NARL	PHOSPHO-NARL	TU-8441	G7866
PHOSPHO-NARL	PHOSPHO-NARL	TU0-13000	G6345
PHOSPHO-NARL	PHOSPHO-NARL	TU0-13000	G6346
PHOSPHO-NARL	PHOSPHO-NARL	TU0-13407	G6982
PHOSPHO-NARL	PHOSPHO-NARL	TU0-13407	G6983
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14675	G6897
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14675	G6898
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14675	G6899
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14675	G6900
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14675	G6901
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14675	G6902
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14739	EG10668
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14750	G6339
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14750	G6340
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14750	G6341
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14750	G6342
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14750	G6343
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14750	G6344
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14751	G6345
PHOSPHO-NARL	PHOSPHO-NARL	TU0-14751	G6346
PHOSPHO-NARL	PHOSPHO-NARL	TU0-42650	EG10754
