gene	uniprot	Glucose	LB	Glycerol + AA	Acetate	Fumarate	Glucosamine	Glycerol	Pyruvate	Chemostat µ=0.5	Chemostat µ=0.35	Chemostat µ=0.20	Chemostat µ=0.12	Stationary phase 1 day	Stationary phase 3 days	Osmotic-stress glucose	42°C glucose	pH6 glucose	Xylose	Mannose	Galactose	Succinate	Fructose
galF	P0AAB6	4864.691186310556	4889.9090006913275	4704.1881412977245	2676.9731138546354	3780.8193548926024	3784.1461592971114	3787.376444752107	3081.441387370465	3271.8918470202543	2330.8817897348813	1974.641412923404	1576.9675146778652	2108.9541348856355	2293.307969270841	4444.6559788290615	4176.502652238731	3946.520887951639	4710.036796491917	3514.146419821699	2667.894673066422	3775.2033015668517	4556.15972623363
murA	P0A749	650.2555821822322	1265.7736792743738	1270.8625717071768	353.6955503457638	408.3788036429563	597.8880878902156	642.4563434336659	534.4038193842115	523.630122206502	434.4695454878967	350.4351937278843	311.14932985032533	183.95707375614842	132.97218877091692	548.1258310776676	478.062981406442	423.25521392349833	550.7093463880861	371.0824933113131	353.3828917696423	410.6218439105784	538.7310022720709
rfbB	P37759	1009.3751896321932	2504.2053839001537	1893.7523637612724	548.975574764344	630.9477324513841	616.6219814692319	695.1996384022212	542.9695376857958	581.8943437594414	377.800702578593	269.1185748718675	213.2744673818419	250.08657297490043	208.07437674672838	685.5093157661422	656.4975497555677	625.5944182607749	782.505988132952	574.8826489168919	322.4047750215624	669.9866157241546	894.0604294425838
recA	P0A7G6	1514.4805166174876	3139.195667560386	3467.1009316312407	1138.2530958872808	1741.2193879349065	1931.6717378574979	1919.216334633133	1743.4482671198223	2328.7656513049747	2157.212939563914	1779.3803600515778	1515.5411060835415	582.5254388928997	626.3744495993951	1340.144455851537	2182.641324941619	1253.5509764256637	1749.6663452634855	1738.5851792166932	1462.828246814804	1754.2891005816446	1750.0358628595766
ligA	P15042	290.3095809455638	647.2508995947534	643.3281642819758	215.20009580282192	304.3107619272668	346.45913857125316	306.81903832743643	238.76451870345332	319.72613512733386	256.2963874500474	212.78818864556862	211.85861136704295	168.2526758278299	120.39559393300065	230.19459690195453	349.89642944123676	294.1019923546319	370.7097391175359	358.82339712534105	258.67162636899616	389.43973927815364	437.2134527419718
srmB	P21507	300.78136987153977	719.2622193522898	384.9643254528959	287.4486583832286	306.58635431415036	319.97363806686707	313.52241358877893	278.504640660376	531.0399637065638	475.3684352387046	441.05749019885974	423.75570080432584	140.8832360419004	141.74015038111983	206.3027006737557	351.7328036693774	276.42893837971144	284.1397125228419	335.57850731739916	196.00560696720282	268.3892827667436	380.5494721113045
tyrR	P07604	132.30920658177797	224.50724278853238	143.55519863016607	76.39543793609997	119.22479433969706	134.75404655151095	153.8900779207024	132.88689727270963	222.47440463884445	164.41750703083224	151.23363289238682	141.5704999841421	61.860533934391576	58.16082865048856	121.74211567977888	133.0752612990977	142.05935377112715	140.56818660101004	97.30113908513593	95.96193971220613	80.65348007251661	131.24891476404693
map	P0AE18	1478.505946582712	2076.6361284781856	2127.806032431769	1055.4559119910336	1216.2326534199472	1321.4336892876058	1323.7412553163758	1097.880521485785	1106.3569487853013	907.0216119964409	731.8983246367873	630.1077183097279	1190.8038863407398	1244.3122511918602	2785.971109522656	1866.0343009735964	2870.897042373253	2034.4801544458337	1215.4700845407099	1027.99178653785	1291.088888547129	1629.4609846528213
rpsE	P0A7W1	18042.31896219876	49612.13911683774	35629.76105233915	8213.440370486902	12376.53037559911	15647.511397600401	15683.52339688655	11107.115806229613	14055.483409832039	8954.65911661859	7237.630392325936	6496.649062860911	6752.574251371871	7024.808448491976	10923.396610405027	18247.212771390685	15376.523198955183	15392.666616804101	11497.8082752722	7900.211924769808	12452.747885699571	18413.455866133332
rpsF	P02358	17452.045426464312	42241.98567974899	29319.36559444277	8724.020619889472	10379.30260552353	11938.25033964744	12148.095680585586	10029.95534568402	13163.441162541447	8789.124345360602	7067.875415526208	5764.488264046062	7861.264817883696	8445.020231416187	17827.361939051134	16393.595509067593	16202.925560873797	14693.58425074956	10542.625306884713	7342.39939850566	9912.59646229622	13981.590360848026
miaB	P0AEI1	967.0369128692154	2315.050484129136	1209.6058968117197	313.9979886120419	596.8474125051041	512.6511860494811	604.2432903524758	473.1967035329376	486.7297455487895	351.38167086852275	263.43688280963573	249.05827644521656	170.5402248521058	134.44960240917638	218.33404142244464	506.437198852291	152.9947500640639	427.0739478904514	483.8435301810672	344.502205426699	649.2986183383489	684.2796159672197
rluC	P0AA39	152.12774013527113	325.5885792760391	166.08202828779056	59.19330743467638	91.41253061553425	95.7233724545926	88.78274814024009	85.57192768918607	97.04326125378141	75.87107489005243	71.51358378126974	83.07745823126362	57.66985221288353	61.119996392590245	79.64646724398887	137.79658757464128	71.14655155273618	88.30074548393313	65.8546819778806	67.22582442513703	87.17702530008853	103.75318680504928
tyrS	P0AGJ9	2277.496795442501	3362.3052576047407	2874.701555674385	1117.8875173884987	1261.3164126757622	1791.4287482787356	1609.3253834198858	1336.28381169974	1609.59246321706	1190.784007487965	1108.6779606277196	913.6507780676502	970.6632652206829	1048.3766140081832	1989.3265872735521	3368.3389832958023	2112.1261057181005	2205.672590554136	1497.6397263221297	1221.6775449544937	1458.8383739160138	2186.9376559537673
gshA	P0A6W9	549.8076297979023	610.8677407458122	528.0806799652647	334.6628004510673	381.08280495452624	390.7778582882911	423.7178393306992	369.9491957791688	324.4427707491971	331.77837555558966	302.45114150171304	253.64528435826318	191.69200798404106	182.81345847816763	514.3567758196527	488.49103236533216	583.2576351304907	400.0115151991622	352.1855933893134	338.0442637223619	325.444869240158	394.2825562003097
hemL	P23893	2909.3787188043507	3784.7300156733054	3661.348502738949	1537.571949733439	2182.9884919915576	2192.0029869267228	2540.76910092702	2155.264552192497	2124.7250408500136	1740.905754101086	1445.7665258153204	1151.927044102632	1030.4349532877663	1044.9871991395578	2561.160019457811	3029.0276189411775	2631.2100193708347	2629.906221468964	2047.301878567304	1741.1199684306093	2068.478909912759	2685.677046761877
ubiE	P0A887	929.1701801885329	1738.989906800057	1488.4358615405233	571.5463412389985	798.8676220311048	828.2558411989878	780.5274165134822	812.5172547479011	801.8601085026445	765.1531131295437	620.3402801298014	537.509358876479	178.17317289781275	197.3415250476529	558.3104634300174	1012.9753414662085	646.7278917959943	755.7311986432001	679.5640009348577	600.6988388240122	838.9289279751083	835.9167327605659
dxs	P77488	298.42816679950676	697.1577282266082	433.11680156283103	210.34074669499955	325.30247850360877	316.52129886125124	303.1741686949472	307.60470726074425	326.81345039304335	301.7759991207258	261.9651579046724	255.5571062080423	145.37106190422384	79.29775842953838	151.0960980724917	248.77509240825657	142.81487935714378	218.61505745614494	291.6826668979436	223.5798800342877	318.90824084268723	297.17285624659155
gcd	P15877	43.3022470803103	85.33321334810854	37.20032127393736	28.000507131809417	23.559122928989627	87.05084852342036	21.787061700711742	17.9312777799585	75.51080688743143	63.108862942202514	85.30212200154861	106.70708747335348	222.90660529040576	366.439044901355	224.25570565276865	62.125057984690585	338.33601040505226	78.4466070756802	33.22357588944671	37.252537338895536	26.62533847514341	35.67015802211877
mtlD	P09424	724.7561703402758	1458.9552509349835	1435.330592278418	967.1180050096496	1000.398406934424	928.5642455834762	1006.1852285599324	564.8910564605421	765.0428745490042	715.9017642301255	680.6344448608784	879.5704012454266	1601.8649725946022	1615.5476720924567	979.0896079598812	1204.8741149918596	1090.3716437075805	789.7433392331752	901.5956456978752	1033.1056148851644	853.4951724681029	733.0355182609788
tktB	P33570	753.547170448593	378.93066831127504	499.854608459189	962.3436958854164	912.7578483408998	933.5600944616873	922.5124697956601	629.0219359215807	886.8450470334659	934.8674844139903	1176.7488068595158	1474.0724059500137	1149.6759217362835	1226.636327543373	975.2623595750836	1021.0873490575539	1620.7979156152956	654.4435637233339	970.898053846547	1489.4942820669082	852.737235115009	666.5949976748034
treA	P13482	65.84625145350314	69.55482734063395	85.81367591318975	145.55470451367975	201.84850479793423	131.4180053361735	134.34441707530138	105.69557259896993	107.5450526954993	153.38979103127136	196.4817585148222	276.4261897027105	186.85552257249665	187.633273579005	107.76487909004611	70.00735614952819	128.7965200248821	54.430180451761935	137.65049878587436	173.93355880993383	119.96691275178117	55.63693115380956
nagE	P09323	266.1611518176257	1768.2153438923626	814.6866342883318	387.23996784622665	580.6744367453707	1830.5879077912227	545.3941827338733	664.6498976653407	1246.8932949351968	1622.7515841923855	1348.1657132300365	1432.261063546663	145.4979045686412	172.02602302369385	98.39726414556091	296.54581543110976	157.4987093848547	284.56403516321285	926.8171508467751	1139.5760858667795	570.0974899018779	501.7605485024581
purD	P15640	2115.146549952321	423.2531053718285	2132.2089156583065	801.5425392088208	1361.2272998873805	1720.886115022667	1512.0070041661636	2081.4106322804228	1162.233214923423	714.0086551441133	525.5784513855399	381.5575693375871	942.4220339808473	855.4790880776613	2204.886885436017	2173.4745862325112	2339.45194419942	1705.4120744075399	1490.3026504188078	799.6856472719874	1335.0631912197812	1884.5305205410957
pyrD	P0A7E1	1544.9171004298955	518.6154152160576	501.4701389511579	614.5722704748844	954.6373827276203	882.5026319222617	1026.561810617119	704.1002150529835	970.392243767653	496.06586146860474	307.34785062122216	236.03669287880314	479.29417366286697	479.19028514733117	1044.432376302562	1099.6119607783355	1185.9737691019438	952.4148530507731	685.4871799495752	589.7580641982886	1061.7245013320442	1206.3164328717633
asnA	P00963	1765.8597013829312	601.0583666613406	27651.647561321362	535.1631684506021	581.2095608686376	712.4714665026703	830.2443215902874	1029.6119756595106	1050.9479284247288	578.966976471082	346.5893545991957	185.62476505191924	80.73986196071293	77.42143946942979	937.1093927298876	700.6651371250351	873.9014876358004	922.4713500683321	810.4314581362901	363.1179856354134	587.100943239952	1229.5197532961824
dapB	P04036	3081.7814109085944	2525.2604152880026	1728.8271071755773	1619.4210623450304	1223.435457841401	1652.5951085902175	1753.003411388976	1654.2288389324206	1466.501715457711	1088.1610306492437	976.6003629683307	851.8004427977111	2435.163299413086	2469.372008387555	2665.689472099861	4076.7353800659125	3941.7864546959195	2034.5816529187468	1549.3610612031016	1068.4501234611137	1115.2969726617687	2282.07695381881
ilvA	P04968	139.80232727831623	97.69077737984883	96.71191495744162	62.44362315053115	92.6691158332399	147.83818896049428	100.13335555034827	150.42794330784915	142.83910461562465	98.26186684518095	79.06437076461634	59.13297852203477	70.30073637485025	50.179885504635834	243.86534902222206	213.99947799547473	187.7339899744555	229.70840558930544	104.17899950054682	79.38518672664179	107.30829383492807	168.32029613494905
tyrB	P04693	1769.6701946813319	895.1923682756203	1209.0954726778614	1565.9680417458935	1499.5609430711152	1548.4861544054004	1376.4979948177388	1719.1893122227077	1498.8658125209424	1385.6421182341871	1007.8674653856407	613.3325002144752	269.32349292333413	273.16790523485264	1542.2899118993394	1494.340808699233	2403.579045998992	1909.0859965890556	1658.2438294113783	1194.4336151450757	1772.6397179024848	2106.0494406729863
glnH	P0AEQ3	6758.751510941472	5617.979225072199	9587.482141739212	6784.177659515985	13169.547443336185	10570.79397223134	10621.153726371522	13814.845472675199	10760.286950466492	12194.08593965717	10290.581094909874	9543.825889793028	4209.35579379226	3662.1442386014924	5608.17757911663	8436.050086665417	5241.528519963609	5215.461947671862	14562.586181537785	10771.865914643464	14393.810688034988	7865.496911268782
pntA	P07001	1938.4964810357299	895.2359308536425	683.1663728640435	597.6727054647899	877.7964212111776	1675.279698013642	1349.1758813596966	1412.06764106153	2667.497388448761	1959.4290162997074	1479.050054765252	1114.6543190341088	767.7036616261436	809.1833935342331	1205.1179709525802	2400.770177686263	1401.5425981574733	1698.4151267469888	1282.6495935106252	790.4443558417856	1226.637854073632	2877.042867014362
pntB	P0AB67	2976.7772741056237	1460.8807444627764	1029.4949783805641	835.1789257711426	1351.2522337270877	2471.946869238	2158.031691173898	1746.6451969385753	3720.8530119712555	2533.9091816034384	2206.683572723993	1713.084219752217	1163.8294650843616	1088.1947927142885	1548.5089647042428	3677.0396133156637	2006.7963919159522	2363.3493391751294	2113.604572378206	957.7137765959553	1415.284738592195	3579.522931783567
ghrB	P37666	1787.7135540732856	1289.0810294034882	1547.0491876355206	852.1083987056405	955.1460811724054	1211.0368197017265	1155.51156182266	1395.0608843492857	1242.990690866226	789.096506793159	635.900925923859	391.8143934266185	601.1305660189153	628.360051703497	2283.9672324289695	1661.3756878683164	1827.7392164651244	1987.5872705658103	1525.3148410500455	1050.0203916231085	1135.7306526988061	1676.4807734364413
hldE	P76658	801.6794408560424	1348.6541831407146	1139.2290517164583	423.97680950852913	644.9234306306424	618.0718766990254	740.9452147560002	707.492136664137	575.7475739311501	523.3144890441771	469.73812796559986	417.1135043380658	422.936300394374	397.1407519781587	538.8918331103223	933.9850349861488	579.4750165166396	839.4610229182442	750.5788414446044	619.5399394656756	666.6509940511488	823.89379528828
acrB	P31224	282.2641857046326	642.7209372928564	378.1467415182971	211.54816730266145	242.77884584042948	347.1943464793898	303.92423285147333	309.1838145251905	391.4565876748634	329.8616355667448	303.80940935310065	296.2933540993779	360.69304862411303	360.8841653761209	263.1096925035541	405.9498165713104	394.52874823886305	328.75608023032265	241.00707298569395	172.1785183887538	249.78894873731466	402.8494941839116
tolB	P0A855	1689.9113833692459	1404.1778184198117	2148.144071062648	869.3853041179426	1135.6564265735005	1509.4212205114445	1265.285961123223	1222.0088345293627	1334.248587429885	1147.628460632958	917.7389781805473	782.8453238552108	1395.6732768323427	1223.8561597017845	2071.731926209924	2409.766501678293	2741.232101489774	1475.3694749907959	1038.6609624179714	919.1992721387079	1046.7589541324037	1404.1484437025154
crp	P0ACJ8	2048.0522249791043	3449.6526459559896	3525.3270509452477	2420.6150419022256	3247.212026273312	3184.356851999388	2654.9598869484016	3775.674081383224	2867.723513993716	2506.1910888851917	2653.0370803365354	2880.4393735700637	869.3219180923079	1711.7440097727956	2434.7437401576944	2631.1117913008043	3127.5622618167913	2364.3835012010127	2535.708110360109	3197.383266447515	3458.5738679367823	2397.2996279276017
